'sample interval','II ','PLETH '
248,0.001,0.347
249,0.001,0.347
250,0.001,0.347
251,0.001,0.347
252,0.015,0.376
253,0.015,0.376
254,0.015,0.376
255,0.015,0.376
256,0.015,0.405
257,0.015,0.405
258,0.015,0.405
259,0.015,0.405
260,0.015,0.425
261,0.001,0.425
262,0.015,0.425
263,0.001,0.425
264,0.001,0.442
265,0.001,0.442
266,0.001,0.442
267,0.001,0.442
268,0.001,0.456
269,0.001,0.456
270,0.001,0.456
271,0.001,0.456
272,0.001,0.467
273,0.001,0.467
274,0.001,0.467
275,0.001,0.467
276,0.001,0.472
277,0.001,0.472
278,0.001,0.472
279,0.001,0.472
280,0.001,0.472
281,0.001,0.472
282,0.001,0.472
283,0.001,0.472
284,0.001,0.472
285,0.001,0.472
286,-0.013,0.472
287,-0.013,0.472
288,0.001,0.469
289,0.001,0.469
290,0.001,0.469
291,0.001,0.469
292,-0.013,0.458
293,-0.013,0.458
294,-0.013,0.458
295,0.001,0.458
296,0.001,0.446
297,0.001,0.446
298,0.001,0.446
299,0.001,0.446
300,0.001,0.431
301,0.001,0.431
302,0.001,0.431
303,0.001,0.431
304,0.001,0.413
305,0.001,0.413
306,0.001,0.413
307,0.001,0.413
308,0.001,0.390
309,0.015,0.390
310,0.015,0.390
311,0.030,0.390
312,0.058,0.369
313,0.058,0.369
314,0.058,0.369
315,0.073,0.369
316,0.073,0.341
317,0.073,0.341
318,0.073,0.341
319,0.073,0.341
320,0.058,0.319
321,0.058,0.319
322,0.058,0.319
323,0.058,0.319
324,0.044,0.287
325,0.044,0.287
326,0.044,0.287
327,0.030,0.287
328,0.030,0.261
329,0.015,0.261
330,0.015,0.261
331,0.015,0.261
332,0.015,0.232
333,0.001,0.232
334,0.001,0.232
335,0.001,0.232
336,-0.013,0.201
337,-0.028,0.201
338,-0.042,0.201
339,-0.056,0.201
340,-0.071,0.176
341,-0.071,0.176
342,-0.071,0.176
343,-0.085,0.176
344,-0.085,0.148
345,-0.085,0.148
346,-0.085,0.148
347,-0.071,0.148
348,-0.085,0.121
349,-0.085,0.121
350,-0.100,0.121
351,-0.100,0.121
352,-0.085,0.097
353,-0.085,0.097
354,-0.071,0.097
355,-0.071,0.097
356,-0.071,0.070
357,-0.071,0.070
358,-0.071,0.070
359,-0.071,0.070
360,-0.071,0.045
361,-0.071,0.045
362,-0.071,0.045
363,-0.071,0.045
364,-0.071,0.021
365,-0.085,0.021
366,-0.085,0.021
367,-0.085,0.021
368,-0.071,-0.002
369,-0.071,-0.002
370,-0.042,-0.002
371,-0.013,-0.002
372,0.015,-0.027
373,0.044,-0.027
374,0.087,-0.027
375,0.131,-0.027
376,0.188,-0.050
377,0.245,-0.050
378,0.332,-0.050
379,0.418,-0.050
380,0.519,-0.076
381,0.591,-0.076
382,0.663,-0.076
383,0.720,-0.076
384,0.749,-0.099
385,0.749,-0.099
386,0.735,-0.099
387,0.663,-0.099
388,0.548,-0.123
389,0.432,-0.123
390,0.303,-0.123
391,0.203,-0.123
392,0.102,-0.144
393,0.001,-0.144
394,-0.056,-0.144
395,-0.100,-0.144
396,-0.129,-0.169
397,-0.143,-0.169
398,-0.157,-0.169
399,-0.172,-0.169
400,-0.172,-0.172
401,-0.172,-0.172
402,-0.157,-0.172
403,-0.143,-0.172
404,-0.129,-0.193
405,-0.114,-0.193
406,-0.114,-0.193
407,-0.114,-0.193
408,-0.100,-0.215
409,-0.100,-0.215
410,-0.100,-0.215
411,-0.085,-0.215
412,-0.071,-0.234
413,-0.071,-0.234
414,-0.071,-0.234
415,-0.071,-0.234
416,-0.071,-0.254
417,-0.071,-0.254
418,-0.071,-0.254
419,-0.071,-0.254
420,-0.071,-0.272
421,-0.071,-0.272
422,-0.071,-0.272
423,-0.071,-0.272
424,-0.071,-0.290
425,-0.071,-0.290
426,-0.071,-0.290
427,-0.071,-0.290
428,-0.071,-0.308
429,-0.071,-0.308
430,-0.071,-0.308
431,-0.071,-0.308
432,-0.071,-0.323
433,-0.071,-0.323
434,-0.071,-0.323
435,-0.071,-0.323
436,-0.071,-0.339
437,-0.071,-0.339
438,-0.071,-0.339
439,-0.056,-0.339
440,-0.056,-0.353
441,-0.056,-0.353
442,-0.056,-0.353
443,-0.056,-0.353
444,-0.056,-0.365
445,-0.056,-0.365
446,-0.056,-0.365
447,-0.042,-0.365
448,-0.028,-0.380
449,-0.042,-0.380
450,-0.028,-0.380
451,-0.028,-0.380
452,-0.028,-0.392
453,-0.028,-0.392
454,-0.028,-0.392
455,-0.028,-0.392
456,-0.028,-0.402
457,-0.028,-0.402
458,-0.028,-0.402
459,-0.028,-0.402
460,-0.013,-0.414
461,-0.013,-0.414
462,-0.013,-0.414
463,-0.013,-0.414
464,-0.013,-0.424
465,-0.013,-0.424
466,0.001,-0.424
467,0.001,-0.424
468,-0.013,-0.436
469,0.001,-0.436
470,0.001,-0.436
471,0.001,-0.436
472,0.001,-0.449
473,0.015,-0.449
474,0.015,-0.449
475,0.015,-0.449
476,0.015,-0.459
477,0.015,-0.459
478,0.015,-0.459
479,0.030,-0.459
480,0.030,-0.467
481,0.030,-0.467
482,0.030,-0.467
483,0.030,-0.467
484,0.030,-0.475
485,0.044,-0.475
486,0.044,-0.475
487,0.058,-0.475
488,0.058,-0.481
489,0.058,-0.481
490,0.073,-0.481
491,0.073,-0.481
492,0.073,-0.485
493,0.073,-0.485
494,0.073,-0.485
495,0.073,-0.485
496,0.073,-0.487
497,0.087,-0.487
498,0.087,-0.487
499,0.087,-0.487
500,0.087,-0.481
501,0.102,-0.481
502,0.102,-0.481
503,0.102,-0.481
504,0.102,-0.473
505,0.102,-0.473
506,0.102,-0.473
507,0.102,-0.473
508,0.116,-0.459
509,0.116,-0.459
510,0.116,-0.459
511,0.116,-0.459
512,0.116,-0.436
513,0.116,-0.436
514,0.116,-0.436
515,0.116,-0.436
516,0.116,-0.408
517,0.131,-0.408
518,0.145,-0.408
519,0.131,-0.408
520,0.145,-0.371
521,0.145,-0.371
522,0.159,-0.371
523,0.159,-0.371
524,0.159,-0.329
525,0.159,-0.329
526,0.159,-0.329
527,0.159,-0.329
528,0.145,-0.276
529,0.159,-0.276
530,0.159,-0.276
531,0.159,-0.276
532,0.159,-0.224
533,0.159,-0.224
534,0.159,-0.224
535,0.159,-0.224
536,0.159,-0.165
537,0.159,-0.165
538,0.159,-0.165
539,0.145,-0.165
540,0.159,-0.107
541,0.145,-0.107
542,0.145,-0.107
543,0.131,-0.107
544,0.131,-0.049
545,0.131,-0.049
546,0.116,-0.049
547,0.102,-0.049
548,0.102,0.013
549,0.102,0.013
550,0.087,0.013
551,0.073,0.013
552,0.073,0.067
553,0.058,0.067
554,0.073,0.067
555,0.058,0.067
556,0.058,0.122
557,0.058,0.122
558,0.058,0.122
559,0.044,0.122
560,0.044,0.175
561,0.044,0.175
562,0.044,0.175
563,0.044,0.175
564,0.030,0.222
565,0.030,0.222
566,0.030,0.222
567,0.030,0.222
568,0.030,0.269
569,0.030,0.269
570,0.030,0.269
571,0.030,0.269
572,0.030,0.311
573,0.015,0.311
574,0.015,0.311
575,0.015,0.311
576,0.015,0.349
577,0.015,0.349
578,0.030,0.349
579,0.015,0.349
580,0.030,0.388
581,0.030,0.388
582,0.015,0.388
583,0.015,0.388
584,0.015,0.418
585,0.015,0.418
586,0.015,0.418
587,0.030,0.418
588,0.030,0.445
589,0.030,0.445
590,0.030,0.445
591,0.030,0.445
592,0.030,0.469
593,0.030,0.469
594,0.030,0.469
595,0.030,0.469
596,0.030,0.489
597,0.030,0.489
598,0.015,0.489
599,0.015,0.489
600,0.015,0.506
601,0.015,0.506
602,0.015,0.506
603,0.030,0.506
604,0.030,0.518
605,0.030,0.518
606,0.030,0.518
607,0.030,0.518
608,0.015,0.530
609,0.015,0.530
610,0.015,0.530
611,0.015,0.530
612,0.015,0.534
613,0.015,0.534
614,0.001,0.534
615,0.001,0.534
616,0.001,0.536
617,0.015,0.536
618,0.015,0.536
619,0.001,0.536
620,0.001,0.534
621,0.001,0.534
622,0.001,0.534
623,0.001,0.534
624,0.001,0.528
625,0.001,0.528
626,0.001,0.528
627,0.001,0.528
628,0.001,0.520
629,0.001,0.520
630,0.001,0.520
631,0.001,0.520
632,0.015,0.508
633,0.001,0.508
634,0.001,0.508
635,0.015,0.508
636,0.015,0.491
637,0.015,0.491
638,0.015,0.491
639,0.015,0.491
640,0.015,0.471
641,0.030,0.471
642,0.015,0.471
643,0.030,0.471
644,0.030,0.451
645,0.030,0.451
646,0.044,0.451
647,0.058,0.451
648,0.058,0.426
649,0.073,0.426
650,0.073,0.426
651,0.073,0.426
652,0.073,0.401
653,0.073,0.401
654,0.073,0.401
655,0.073,0.401
656,0.073,0.378
657,0.073,0.378
658,0.058,0.378
659,0.058,0.378
660,0.044,0.347
661,0.044,0.347
662,0.044,0.347
663,0.044,0.347
664,0.044,0.315
665,0.030,0.315
666,0.030,0.315
667,0.030,0.315
668,0.030,0.286
669,0.015,0.286
670,0.001,0.286
671,0.001,0.286
672,0.001,0.254
673,-0.013,0.254
674,-0.028,0.254
675,-0.056,0.254
676,-0.056,0.224
677,-0.071,0.224
678,-0.071,0.224
679,-0.071,0.224
680,-0.071,0.193
681,-0.071,0.193
682,-0.071,0.193
683,-0.071,0.193
684,-0.085,0.161
685,-0.085,0.161
686,-0.071,0.161
687,-0.071,0.161
688,-0.071,0.134
689,-0.071,0.134
690,-0.085,0.134
691,-0.085,0.134
692,-0.100,0.103
693,-0.085,0.103
694,-0.085,0.103
695,-0.071,0.103
696,-0.071,0.077
697,-0.071,0.077
698,-0.071,0.077
699,-0.071,0.077
700,-0.071,0.049
701,-0.085,0.049
702,-0.085,0.049
703,-0.085,0.049
704,-0.071,0.021
705,-0.056,0.021
706,-0.042,0.021
707,-0.013,0.021
708,0.015,-0.004
709,0.058,-0.004
710,0.102,-0.004
711,0.159,-0.004
712,0.217,-0.029
713,0.289,-0.029
714,0.375,-0.029
715,0.476,-0.029
716,0.577,-0.052
717,0.663,-0.052
718,0.735,-0.052
719,0.793,-0.052
720,0.821,-0.079
721,0.835,-0.079
722,0.793,-0.079
723,0.692,-0.079
724,0.577,-0.105
725,0.432,-0.105
726,0.303,-0.105
727,0.203,-0.105
728,0.073,-0.128
729,0.001,-0.128
730,-0.056,-0.128
731,-0.100,-0.128
732,-0.129,-0.152
733,-0.157,-0.152
734,-0.172,-0.152
735,-0.186,-0.152
736,-0.186,-0.174
737,-0.186,-0.174
738,-0.172,-0.174
739,-0.157,-0.174
740,-0.143,-0.201
741,-0.143,-0.201
742,-0.143,-0.201
743,-0.114,-0.201
744,-0.114,-0.224
745,-0.114,-0.224
746,-0.100,-0.224
747,-0.100,-0.224
748,-0.100,-0.243
749,-0.100,-0.243
750,-0.100,-0.243
751,-0.100,-0.243
752,-0.100,-0.266
753,-0.100,-0.266
754,-0.100,-0.266
755,-0.100,-0.266
756,-0.100,-0.286
757,-0.100,-0.286
758,-0.114,-0.286
759,-0.114,-0.286
760,-0.100,-0.302
761,-0.100,-0.302
762,-0.100,-0.302
763,-0.100,-0.302
764,-0.100,-0.321
765,-0.100,-0.321
766,-0.085,-0.321
767,-0.100,-0.321
768,-0.100,-0.337
769,-0.085,-0.337
770,-0.085,-0.337
771,-0.085,-0.337
772,-0.085,-0.353
773,-0.085,-0.353
774,-0.085,-0.353
775,-0.085,-0.353
776,-0.071,-0.371
777,-0.071,-0.371
778,-0.071,-0.371
779,-0.071,-0.371
780,-0.071,-0.384
781,-0.071,-0.384
782,-0.071,-0.384
783,-0.071,-0.384
784,-0.071,-0.398
785,-0.071,-0.398
786,-0.071,-0.398
787,-0.071,-0.398
788,-0.071,-0.410
789,-0.056,-0.410
790,-0.056,-0.410
791,-0.071,-0.410
792,-0.056,-0.422
793,-0.056,-0.422
794,-0.056,-0.422
795,-0.056,-0.422
796,-0.042,-0.436
797,-0.056,-0.436
798,-0.042,-0.436
799,-0.042,-0.436
800,-0.042,-0.447
801,-0.042,-0.447
802,-0.028,-0.447
803,-0.028,-0.447
804,-0.028,-0.461
805,-0.028,-0.461
806,-0.013,-0.461
807,-0.013,-0.461
808,-0.013,-0.471
809,-0.013,-0.471
810,-0.013,-0.471
811,-0.013,-0.471
812,-0.013,-0.483
813,-0.013,-0.483
814,0.001,-0.483
815,0.001,-0.483
816,0.001,-0.493
817,0.001,-0.493
818,0.001,-0.493
819,0.001,-0.493
820,0.015,-0.503
821,0.015,-0.503
822,0.015,-0.503
823,0.015,-0.503
824,0.015,-0.507
825,0.015,-0.507
826,0.015,-0.507
827,0.030,-0.507
828,0.015,-0.516
829,0.030,-0.516
830,0.030,-0.516
831,0.030,-0.516
832,0.044,-0.516
833,0.044,-0.516
834,0.044,-0.516
835,0.044,-0.516
836,0.058,-0.514
837,0.058,-0.514
838,0.058,-0.514
839,0.058,-0.514
840,0.058,-0.505
841,0.058,-0.505
842,0.058,-0.505
843,0.058,-0.505
844,0.058,-0.491
845,0.058,-0.491
846,0.073,-0.491
847,0.073,-0.491
848,0.073,-0.467
849,0.073,-0.467
850,0.073,-0.467
851,0.073,-0.467
852,0.073,-0.439
853,0.087,-0.439
854,0.073,-0.439
855,0.087,-0.439
856,0.087,-0.404
857,0.087,-0.404
858,0.102,-0.404
859,0.102,-0.404
860,0.102,-0.357
861,0.102,-0.357
862,0.102,-0.357
863,0.116,-0.357
864,0.116,-0.310
865,0.116,-0.310
866,0.116,-0.310
867,0.116,-0.310
868,0.116,-0.256
869,0.116,-0.256
870,0.116,-0.256
871,0.116,-0.256
872,0.116,-0.197
873,0.116,-0.197
874,0.116,-0.197
875,0.102,-0.197
876,0.102,-0.140
877,0.102,-0.140
878,0.102,-0.140
879,0.102,-0.140
880,0.102,-0.081
881,0.102,-0.081
882,0.073,-0.081
883,0.073,-0.081
884,0.058,-0.020
885,0.058,-0.020
886,0.044,-0.020
887,0.044,-0.020
888,0.044,0.035
889,0.030,0.035
890,0.030,0.035
891,0.015,0.035
892,0.015,0.089
893,0.015,0.089
894,0.001,0.089
895,0.001,0.089
896,0.001,0.140
897,0.001,0.140
898,0.001,0.140
899,0.001,0.140
900,0.001,0.191
901,0.001,0.191
902,0.001,0.191
903,0.001,0.191
904,0.001,0.237
905,0.001,0.237
906,-0.013,0.237
907,-0.013,0.237
908,0.001,0.281
909,-0.013,0.281
910,-0.013,0.281
911,0.001,0.281
912,0.001,0.319
913,0.001,0.319
914,0.001,0.319
915,0.001,0.319
916,0.001,0.355
917,0.001,0.355
918,0.001,0.355
919,0.001,0.355
920,0.001,0.388
921,0.001,0.388
922,0.001,0.388
923,0.001,0.388
924,0.001,0.414
925,0.001,0.414
926,0.001,0.414
927,0.001,0.414
928,0.001,0.443
929,0.001,0.443
930,0.001,0.443
931,0.001,0.443
932,0.001,0.463
933,0.001,0.463
934,0.001,0.463
935,0.001,0.463
936,0.001,0.477
937,-0.013,0.477
938,0.001,0.477
939,0.001,0.477
940,0.001,0.491
941,0.001,0.491
942,0.001,0.491
943,0.001,0.491
944,0.001,0.502
945,-0.013,0.502
946,0.001,0.502
947,-0.013,0.502
948,-0.013,0.504
949,-0.013,0.504
950,-0.013,0.504
951,-0.013,0.504
952,-0.013,0.504
953,-0.013,0.504
954,-0.013,0.504
955,-0.013,0.504
956,-0.028,0.502
957,-0.028,0.502
958,-0.028,0.502
959,-0.028,0.502
960,-0.028,0.498
961,-0.028,0.498
962,-0.042,0.498
963,-0.042,0.498
964,-0.042,0.487
965,-0.042,0.487
966,-0.042,0.487
967,-0.028,0.487
968,-0.028,0.473
969,-0.028,0.473
970,-0.028,0.473
971,-0.013,0.473
972,-0.013,0.455
973,-0.013,0.455
974,0.001,0.455
975,-0.013,0.455
976,-0.013,0.437
977,-0.013,0.437
978,-0.013,0.437
979,0.001,0.437
980,0.001,0.414
981,0.001,0.414
982,0.001,0.414
983,0.001,0.414
984,0.015,0.388
985,0.015,0.388
986,0.030,0.388
987,0.030,0.388
988,0.030,0.361
989,0.030,0.361
990,0.030,0.361
991,0.030,0.361
992,0.030,0.336
993,0.030,0.336
994,0.015,0.336
995,0.015,0.336
996,0.015,0.307
997,0.015,0.307
998,0.015,0.307
999,0.001,0.307
1000,0.001,0.275
1001,0.001,0.275
1002,-0.013,0.275
1003,-0.013,0.275
1004,-0.013,0.242
1005,-0.013,0.242
1006,-0.028,0.242
1007,-0.028,0.242
1008,-0.056,0.213
1009,-0.056,0.213
1010,-0.071,0.213
1011,-0.071,0.213
1012,-0.100,0.183
1013,-0.100,0.183
1014,-0.114,0.183
1015,-0.114,0.183
1016,-0.129,0.154
1017,-0.129,0.154
1018,-0.129,0.154
1019,-0.129,0.154
1020,-0.114,0.126
1021,-0.129,0.126
1022,-0.114,0.126
1023,-0.129,0.126
1024,-0.129,0.098
1025,-0.129,0.098
1026,-0.114,0.098
1027,-0.114,0.098
1028,-0.114,0.071
1029,-0.114,0.071
1030,-0.114,0.071
1031,-0.114,0.071
1032,-0.100,0.045
1033,-0.100,0.045
1034,-0.114,0.045
1035,-0.114,0.045
1036,-0.114,0.018
1037,-0.114,0.018
1038,-0.114,0.018
1039,-0.114,0.018
1040,-0.114,-0.006
1041,-0.114,-0.006
1042,-0.100,-0.006
1043,-0.071,-0.006
1044,-0.042,-0.030
1045,0.001,-0.030
1046,0.030,-0.030
1047,0.073,-0.030
1048,0.116,-0.057
1049,0.188,-0.057
1050,0.260,-0.057
1051,0.346,-0.057
1052,0.447,-0.083
1053,0.548,-0.083
1054,0.619,-0.083
1055,0.692,-0.083
1056,0.735,-0.107
1057,0.764,-0.107
1058,0.749,-0.107
1059,0.692,-0.107
1060,0.577,-0.132
1061,0.461,-0.132
1062,0.332,-0.132
1063,0.231,-0.132
1064,0.116,-0.159
1065,0.015,-0.159
1066,-0.056,-0.159
1067,-0.114,-0.159
1068,-0.172,-0.178
1069,-0.186,-0.178
1070,-0.201,-0.178
1071,-0.215,-0.178
1072,-0.229,-0.203
1073,-0.229,-0.203
1074,-0.215,-0.203
1075,-0.201,-0.203
1076,-0.186,-0.224
1077,-0.172,-0.224
1078,-0.157,-0.224
1079,-0.157,-0.224
1080,-0.143,-0.243
1081,-0.143,-0.243
1082,-0.143,-0.243
1083,-0.143,-0.243
1084,-0.129,-0.264
1085,-0.129,-0.264
1086,-0.129,-0.264
1087,-0.129,-0.264
1088,-0.114,-0.284
1089,-0.114,-0.284
1090,-0.129,-0.284
1091,-0.129,-0.284
1092,-0.129,-0.302
1093,-0.129,-0.302
1094,-0.129,-0.302
1095,-0.129,-0.302
1096,-0.129,-0.321
1097,-0.129,-0.321
1098,-0.129,-0.321
1099,-0.129,-0.321
1100,-0.129,-0.339
1101,-0.129,-0.339
1102,-0.114,-0.339
1103,-0.114,-0.339
1104,-0.114,-0.353
1105,-0.114,-0.353
1106,-0.114,-0.353
1107,-0.129,-0.353
1108,-0.129,-0.367
1109,-0.129,-0.367
1110,-0.129,-0.367
1111,-0.129,-0.367
1112,-0.114,-0.384
1113,-0.114,-0.384
1114,-0.114,-0.384
1115,-0.114,-0.384
1116,-0.114,-0.396
1117,-0.114,-0.396
1118,-0.100,-0.396
1119,-0.100,-0.396
1120,-0.100,-0.408
1121,-0.100,-0.408
1122,-0.100,-0.408
1123,-0.100,-0.408
1124,-0.100,-0.422
1125,-0.100,-0.422
1126,-0.114,-0.422
1127,-0.114,-0.422
1128,-0.100,-0.436
1129,-0.100,-0.436
1130,-0.100,-0.436
1131,-0.085,-0.436
1132,-0.085,-0.447
1133,-0.085,-0.447
1134,-0.085,-0.447
1135,-0.071,-0.447
1136,-0.071,-0.459
1137,-0.071,-0.459
1138,-0.071,-0.459
1139,-0.071,-0.459
1140,-0.071,-0.469
1141,-0.056,-0.469
1142,-0.056,-0.469
1143,-0.056,-0.469
1144,-0.042,-0.483
1145,-0.042,-0.483
1146,-0.042,-0.483
1147,-0.028,-0.483
1148,-0.028,-0.491
1149,-0.028,-0.491
1150,-0.028,-0.491
1151,-0.028,-0.491
1152,-0.028,-0.499
1153,-0.013,-0.499
1154,-0.013,-0.499
1155,-0.013,-0.499
1156,-0.013,-0.507
1157,-0.013,-0.507
1158,-0.013,-0.507
1159,-0.013,-0.507
1160,-0.013,-0.514
1161,0.001,-0.514
1162,0.001,-0.514
1163,0.001,-0.514
1164,0.001,-0.518
1165,0.001,-0.518
1166,0.001,-0.518
1167,0.001,-0.518
1168,0.015,-0.516
1169,0.015,-0.516
1170,0.015,-0.516
1171,0.015,-0.516
1172,0.030,-0.512
1173,0.030,-0.512
1174,0.030,-0.512
1175,0.030,-0.512
1176,0.030,-0.501
1177,0.030,-0.501
1178,0.030,-0.501
1179,0.030,-0.501
1180,0.030,-0.485
1181,0.030,-0.485
1182,0.030,-0.485
1183,0.030,-0.485
1184,0.030,-0.465
1185,0.030,-0.465
1186,0.044,-0.465
1187,0.058,-0.465
1188,0.058,-0.432
1189,0.058,-0.432
1190,0.073,-0.432
1191,0.073,-0.432
1192,0.073,-0.398
1193,0.073,-0.398
1194,0.073,-0.398
1195,0.073,-0.398
1196,0.073,-0.355
1197,0.073,-0.355
1198,0.073,-0.355
1199,0.073,-0.355
1200,0.073,-0.306
1201,0.087,-0.306
1202,0.102,-0.306
1203,0.102,-0.306
1204,0.116,-0.254
1205,0.116,-0.254
1206,0.116,-0.254
1207,0.102,-0.254
1208,0.116,-0.195
1209,0.102,-0.195
1210,0.102,-0.195
1211,0.102,-0.195
1212,0.102,-0.136
1213,0.102,-0.136
1214,0.102,-0.136
1215,0.073,-0.136
1216,0.073,-0.077
1217,0.058,-0.077
1218,0.058,-0.077
1219,0.058,-0.077
1220,0.058,-0.016
1221,0.030,-0.016
1222,0.030,-0.016
1223,0.030,-0.016
1224,0.015,0.038
1225,0.015,0.038
1226,0.001,0.038
1227,0.001,0.038
1228,0.001,0.096
1229,0.001,0.096
1230,0.001,0.096
1231,0.001,0.096
1232,0.001,0.150
1233,0.001,0.150
1234,-0.013,0.150
1235,-0.013,0.150
1236,-0.013,0.199
1237,-0.013,0.199
1238,0.001,0.199
1239,-0.013,0.199
1240,-0.013,0.248
1241,-0.013,0.248
1242,-0.013,0.248
1243,-0.028,0.248
